title,authors,year,source,paper,citations no.
Martial arts in the classroom,"EL Vockell, HS Kwak",1990.0,https://www.tandfonline.com/doi/pdf/10.1080/00098655.1990.9955809,https://www.tandfonline.com/doi/pdf/10.1080/00098655.1990.9955809,16
Children and the Martial Arts: An Aikido Point of View,G Homma,1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=Muy0_7wEKFIC&oi=fnd&pg=PR5&dq=martial+arts&ots=khMfzOziS8&sig=0GmraSxXhSyqS35BqbnDQZoxnHg,,16
The Shambhala Guide to Aikido,J Stevens,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=aObDCQAAQBAJ&oi=fnd&pg=PT7&dq=martial+arts&ots=K9E68EBnvk&sig=tl8WqRSoiZbJc5CYBk03BxvS1UA,,16
Okinawa Island of Karate,G Alexander,1991.0,,,16
Bodily awareness in the Wing Chun system,S McFarlane,1989.0,https://www.tandfonline.com/doi/abs/10.1016/0048-721X(89)90023-7,https://ejmas.com/jalt/jaltart_mcfarlane_0302.htm,16
"On evolution, search, optimization, genetic algorithms and martial arts: Towards memetic algorithms. California Institute of Technology, Pasadena …",P Moscato,1989.0,,,16
Elements in the way of the sword.,J Shaler,1979.0,https://psycnet.apa.org/record/1980-10086-001,,16
Femoral osteochondral fracture--a non-contact injury in martial arts? A case report.,"CE Mbubaegbu, AJ Percy",1994.0,https://bjsm.bmj.com/content/28/3/203.short,https://bjsm.bmj.com/content/bjsports/28/3/203.full.pdf,16
"The effects of martial arts training on the cognitive, emotional, and behavioral functioning of latency-age youth: Implications for the prevention of juvenile …",MB Gonzalez,1989.0,https://search.proquest.com/openview/3e53ec0003024fde198479d556ece3bf/1?pq-origsite=gscholar&cbl=18750&diss=y,,16
Japan's ultimate martial art: jujitsu before 1882 the classical Japanese art of self-defense,D Craig,1995.0,,,16
Art therapies in Japan.,K Mizushima,1971.0,https://psycnet.apa.org/record/1974-23593-001,,16
The secret power within: Zen solutions to real problems,C Norris,1997.0,,,16
Personality traits and motivations of men and women selecting internal and external martial arts,TM Knoblauch,1984.0,,,16
Otherness and transformation in'Eat a Bowl of Tea'and'Crossings.'(Asian Perspectives),S Li,1993.0,https://go.gale.com/ps/i.do?id=GALE%7CA14878614&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=0163755X&p=AONE&sw=w,,16
Bruce Lee: narcissism and nationalism,T Rayns,1980.0,,,16
The martial arts encyclopedia,J Lawler,1996.0,,,16
Kodo Ancient Ways,K Furuya,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=LM-4YqzVmdMC&oi=fnd&pg=PA18&dq=martial+arts&ots=PblU9SBDeY&sig=UoSN0H4s-9UJ1-eoa8codBrFgLo,,15
Applying the principles and strategies of Asian martial arts to the art of negotiation,B Kahn,1994.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/albany58&section=13,,15
"On evolution, search, optimization, GAs and martial arts: toward memetic algorithms. California Inst. Technol., Pasadena",P Moscato,1989.0,,,15
Rachel Rosenthal creating her selves,E Lampe,1988.0,https://www.jstor.org/stable/1145878,,15
A comparison of selected health-related data from surveys of a general population and a sporting population,"KL Lamb, DA Brodie, JH Minten, K Roberts",1991.0,https://www.sciencedirect.com/science/article/pii/027795369190388S,https://www.academia.edu/download/44665501/A_comparison_of_selected_health-related_20160412-857-12skyaz.pdf,15
"Untidy, depressing and violent",J Sefton-Green,1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=-oK7AAAAIAAJ&oi=fnd&pg=PA135&dq=martial+arts&ots=QuEtD01WAh&sig=RWRE59njqgph2ah11Nh27BCHUkg,,15
The continuum of force in community supervision,PW Brown,1994.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/fedpro58&section=60,,15
The factorial validity of the physical estimation and attraction scales for adults,"MJ Safrit, TM Wood…",1985.0,https://journals.humankinetics.com/view/journals/jsep/7/2/article-p166.xml,,15
"Martial arts: a perspective on their evolution, injuries, and training formats.","L Jaffe, J Minkoff",1988.0,https://europepmc.org/article/med/3174203,,15
Treatment of children's fears: A strategic utilization approach,H Protinsky,1985.0,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1752-0606.1985.tb00595.x,,15
An East Asian perspective of mind-body,"S Nagatomo, G Leisman",1996.0,https://academic.oup.com/jmp/article-abstract/21/4/439/844834,,15
Dance is the cure: The arts as metaphor for healing in Kelantanese Malay spirit exorcisms,BS Wright,1980.0,https://www.cambridge.org/core/journals/dance-research-journal/article/dance-is-the-cure-the-arts-as-metaphor-for-healing-in-kelantanese-malay-spirit-exorcisms/0FD5E201BB2651CC024E21E5B8E6B984,https://www.academia.edu/download/39408358/dance_as_a_cure_in_kelantan.pdf,15
"The dimensions of discipleship: Organizational paradigm, mystical transmission, vested interest and identity in the Japanese martial arts",JJ Donohue,1991.0,https://www.tandfonline.com/doi/abs/10.1080/00141844.1991.9981422,,15
Problems with the treatment of Hong Kong cinema as camp,J Stringer,1996.0,https://www.ingentaconnect.com/content/intellect/ac/1996/00000008/00000002/art00004,,15
A Visit to Hua-shan,P Andersen,1989.0,https://www.persee.fr/doc/asie_0766-1177_1989_num_5_1_951,https://www.persee.fr/doc/asie_0766-1177_1989_num_5_1_951,15
Self-actualization through Zen and the martial arts,"J Thirer, MD Grabiner",1980.0,https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=12479642,,15
The New Anti-Female Violent Pornography: Moral Condemnation the Only Justifiable Response,MA Vivar,1982.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/lpsyr7&section=7,,14
"Oriental Methods of Mental and Physical Fitness: The Complete Book of Meditation, Kinestherapy, and Martial Arts in China, India, and Japan","P Huard, M Wong",1977.0,,,14
Classical Budō: The Martial Arts and Ways of Japan,DF Draeger,1973.0,,,14
Ellis,"IP Thompson, MJ Bailey",1993.0,,,14
Cofactors in the commission of violent crimes: a self-psychology examination,"TB Feldmann, PW Johnson…",1990.0,https://psychotherapy.psychiatryonline.org/doi/abs/10.1176/appi.psychotherapy.1990.44.2.172,,14
Single-organ patients: balancing sports with safety,"S Wichmann, DR Martin",1992.0,https://www.tandfonline.com/doi/abs/10.1080/00913847.1992.11947420,,14
The Anatomy of Nikyo (Aikido's Second Teaching),"JW Eckert, TK Lee",1993.0,https://journals.sagepub.com/doi/abs/10.2466/pms.1993.77.3.707,https://www.angelfire.com/falcon/ecsc-fwb/rj-md/NIKKYO.html,14
Blood-borne pathogens and sports,CA McGrew,1997.0,https://www.medilib.ir/uptodate/show/99730,https://www.medilib.ir/uptodate/show/99730,14
A comparison of a mind/body approach versus a conventional approach to aerobic dance,"D Kern, J Baker",1997.0,https://www.sciencedirect.com/science/article/pii/S1049386796000655,,14
Path notes of an American ninja master,GJ Morris,1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=sTTzcNwWqPUC&oi=fnd&pg=PR7&dq=martial+arts&ots=ITw4wlcu4G&sig=IA832wkjbIQi1xRjFy2sFVTbvTs,,14
"The problem of reconciling divergent perspectives on urban crime: Personal experience, social ideology and scholarly research",DO Friedrichs,1981.0,https://link.springer.com/article/10.1007/BF00988378,,14
The role of leadership in norm socialization in voluntary organizations,"RD Sylvia, W Pindur",1978.0,https://search.proquest.com/openview/d8b0a08dc19f2eb4ab3625a692902b91/1?pq-origsite=gscholar&cbl=1819279,,14
Creutzfeldt-Jakob disease and bovine spongiform encephalopathy. Magnetic resonance imaging is not a sensitive test for Creutzfeldt-Jakob disease.,"M Zeidler, RG Will, JW Ironside, R Sellar…",1996.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2350737/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2350737/pdf/bmj00535-0060a.pdf,14
"Charles Ahearn:"" Wild Style""",K Jaehne,1984.0,https://www.jstor.org/stable/3697022,,14
"Ninjutsu, the Art of Invisibility: Japan's Feudal-age Espionage and Assassination Methods",DF Draeger,1989.0,,,13
Nature and Society in Akira Kurosawa's Throne of Blood,B Parker,1997.0,https://www.utpjournals.press/doi/abs/10.3138/utq.66.3.508,,13
Strategies for Stimulating Personal Creativity.,ML Ray,1987.0,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=01998986&AN=7702920&h=H%2Bu8cCBf4OUedZyjijfeXR6I%2BSn6BTvVuArLgObpQw9fcfeD%2BaC5w%2FQX9fwwPfcErw8VTdrMpJ8UCvXfNeCpBQ%3D%3D&crl=c,,13
Martial arts: A complete illustrated history,M Finn,1988.0,,,13
Jiang Hu Revisited: towards a Reconstruction of the Martial Arts World,N Ho,1981.0,,,13
Points: Thrombocytopenia associated with ranitidine,MW Pearson,1986.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1339481/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1339481/pdf/bmjcred00221-0067e.pdf,13
The Overlook Martial Arts Reader: Classical Writings on Philosophy and Technique,RF Nelson,1989.0,,,13
Assessing Multiple Intelligences.,WC Martin,1995.0,https://eric.ed.gov/?id=ED385368,https://files.eric.ed.gov/fulltext/ED385368.pdf,13
Self-concept in martial arts students,DS Prince,1995.0,https://search.proquest.com/openview/8bc9e55f17b05fc7210f4d1489b01566/1?pq-origsite=gscholar&cbl=18750&diss=y,,13
Filipino Martial Arts: Cabales Serrada Escrima,MV Wiley,1994.0,https://books.google.com/books?hl=en&lr=lang_en&id=xquHCgAAQBAJ&oi=fnd&pg=PP1&dq=martial+arts&ots=v6YD5ywA76&sig=kcTe5x1zgwgMd84mgDWVG9TQu9U,,13
Martial-arts thyroiditis.,"M Blum, MF Schloss",1984.0,https://europepmc.org/article/med/6738613,,12
Blinding choroidal rupture in a karateka.,"JS Mars, D Pimenides",1995.0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1332241/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1332241/pdf/brjsmed00012-0060.pdf,12
Chi Kung: health & martial arts,JM Yang,1995.0,,,12
Chinese medicine and martial arts,TC Koh,1981.0,https://www.worldscientific.com/doi/abs/10.1142/S0192415X81000238,,12
Controlling subjects: Realistic training vs. magic bullets,"SD Faulkner, LP Danaher",1997.0,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/fbileb66&section=15,,12
The Overlook martial arts dictionary,"E Farkas, J Corcoran",1985.0,,,12
Physical assertiveness,T Boslooper,1976.0,https://www.tandfonline.com/doi/pdf/10.1080/00971170.1976.10612304,https://shapeamerica.tandfonline.com/doi/pdf/10.1080/00971170.1976.10612304,12
Teaching martial arts: The way of the master,SH Kim,1997.0,https://books.google.com/books?hl=en&lr=lang_en&id=jnkaznLo3_gC&oi=fnd&pg=PA15&dq=martial+arts&ots=e_iB4DLZFD&sig=7BaFx6-Kkqw6lguJ9IF3Znln6pM,,12
The gout of Desiderius Erasmus and Willibald Pirckheimer: medical autobiography and its literary reflections,TG Benedek,1983.0,https://www.jstor.org/stable/44443063,,12
Strong,"A Strong, S Jordan, TM Stevens, D Kortchmar…",1993.0,https://www.southerncaliforniapatents.com/download/utilitypatents/8029422_Martial_Arts_Device.pdf,https://www.southerncaliforniapatents.com/download/utilitypatents/8029422_Martial_Arts_Device.pdf,12
"Actualizing power (s), and crafting a self in kalarippayattu–a South Indian martial art and the yoga and ayurvedic paradigms",PB Zarilli,1994.0,,,12
Unto the Hills: A Daily Devotional,B Graham,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=YTNUmRzO6OAC&oi=fnd&pg=PP6&dq=martial+arts&ots=95pJzwu7wr&sig=rTIZPvHrJWaJcAZt2Pb9nkFZxvE,,12
Representing gender in the Chinese nation: Chinese sportswomen and Beijing's bid for the 2000 olympics,S Brownell,1996.0,https://www.tandfonline.com/doi/abs/10.1080/1070289X.1996.9962536,,12
Tai Chi Chuan: The philosophy of yin and yang and its application,D Lee,1976.0,https://books.google.com/books?hl=en&lr=lang_en&id=W_7PxF1MinQC&oi=fnd&pg=PA13&dq=martial+arts&ots=lYKVUzK9_y&sig=M1G2pX0RRGMuXJBSGkdynXvTrxo,,11
"Whole body fitness: Training mind, body, and spirit",D Millman,1979.0,,,11
Are luddites confused?,D Lyons,1979.0,https://www.tandfonline.com/doi/abs/10.1080/00201747908601879,,11
The Future of Physical Education--Survival or Extinction.,WF Stier Jr,1994.0,https://eric.ed.gov/?id=ED383644,https://files.eric.ed.gov/fulltext/ED383644.pdf,11
Children & Exercise: Myths and Facts,CP Gabbard,1988.0,https://search.proquest.com/openview/dec22d15d56d2f51e18c298e76ed709f/1?pq-origsite=gscholar&cbl=2030480,,11
Moslem and Spanish Christian Literary Portraiture,H Goldberg,1977.0,https://www.jstor.org/stable/473049,,11
China: Once upon a time/Hong Kong: 1997. A critical study of contemporary Hong Kong martial arts films,M Yang,1995.0,https://search.proquest.com/openview/5f9233fcc7a669f4fdbdfae9b1248722/1?pq-origsite=gscholar&cbl=18750&diss=y,,11
Wrestling; Collegiate wrestling deaths raise fears about training,F Litsky,1997.0,http://www.lawrestlingnews.com/Volume%20V%20-%202016-17/Volume%20V-02%20May%202016/OPC%20and%20Hydration%20Tests/PDFs%20and%20Images%20for%20LWN/NY%20Times%201997-12-19.pdf,http://www.lawrestlingnews.com/Volume%20V%20-%202016-17/Volume%20V-02%20May%202016/OPC%20and%20Hydration%20Tests/PDFs%20and%20Images%20for%20LWN/NY%20Times%201997-12-19.pdf,11
The Self-Image of the Chinese Military in Historical Perspective,WW Lo,1997.0,https://www.jstor.org/stable/41931053,,11
Arts of War in Times of Peace. Archery in Honchō Bugei Shōden,JM Rogers,1990.0,https://www.jstor.org/stable/2384902,,11
Essence of Shaolin White Crane-Martial Power and Qigong,JM Yang,1996.0,https://val.serc.iisc.ernet.in/y6651a87hjhg/04-isac-bailey-md-1/1886969353-the-essence-of-shaolin-white-crane-martial-power-th.pdf,,11
Shaolin Nei Jin qi gong: Ancient healing in the modern world,P Fenton,1996.0,https://books.google.com/books?hl=en&lr=lang_en&id=f-EuW9T-Bx0C&oi=fnd&pg=PR11&dq=martial+arts&ots=B-RgiYxx3Y&sig=zE-TnCJ9fcr0G8ri3o3ApSBIGRM,,11
The Question of Reception: Martial Arts Fiction in English Translation,"C Liu, J Liu",1997.0,,,11
The origin and evolution of taijiquan,M DeMarco,1992.0,,,10
Paradox and dilemma: The martial arts and American violence,D Rosenberg,1995.0,,,10
The effects of martial arts education and self-esteem enhancement program on the construct of children's self-esteem,DJ Yang,1997.0,https://search.proquest.com/openview/b51354a5d19fc48366c319ece6fc95cd/1?pq-origsite=gscholar&cbl=18750&diss=y,,9
Fighting bodhisattvas and inner warriors: Buddhism and the martial traditions of China and Japan,S McFarlane,1994.0,http://www.shin-ibs.edu/documents/bForum/v3/09McFarlane.pdf,http://www.shin-ibs.edu/documents/bForum/v3/09McFarlane.pdf,9
Preventing eye injuries: what to tell patients,AS Farber,1991.0,https://www.tandfonline.com/doi/pdf/10.1080/00325481.1991.11700895,,9
Warriors Dreams,JJ Donohue,1994.0,,,9
The philosophy and practice of aikido: Implications for defensive marketing,"MJ Cotter, JA Henley Jr…",1997.0,https://search.proquest.com/openview/21bbb1be1d8567c9560ee8eee9e19835/1?pq-origsite=gscholar&cbl=40946,,9
Performing arts of Kerala,"M Sarabhai, P Shah",1994.0,,,9
Yukio Mishima: Dialectics of Mind and Body,"D Wagenaar, Y Iwamoto",1975.0,https://www.jstor.org/stable/1207783,,9
The elevation of taekkyon from folk game to martial art,Y Ouyang,1997.0,,,9
A brief historical tour of the Hong Kong martial arts film,"S Kei, R Chu, G Foerster",1994.0,,,8
bpNichol's Gestures in Book 6 Books,P Butling,1988.0,,,8
A-LIST,VMA Center,1975.0,https://www.cbjonline.com/a2labj/lists/2021-Retail.pdf,https://www.cbjonline.com/a2labj/lists/2021-Retail.pdf,8
"Bodhidharma: Meditating Monk, Martial Arts Master or Make-Believe?",MF Spiessbach,1992.0,,,8
Spiritual versus martial Aikidō: Explanation and reconciliation,C Watson,1996.0,,,7
"The forge of the spirit: Ritual, motion, and meaning in the Japanese martial tradition",JJ Donohue,1987.0,https://search.proquest.com/openview/7e21ec1d52f911ef0303a0501450abca/1?pq-origsite=gscholar&cbl=18750&diss=y,,7
Kendo: a safer martial art,W Dvorine,1979.0,https://www.tandfonline.com/doi/pdf/10.1080/00913847.1979.11710900,,7
The martial arts: A mental health intervention?,LK Wilkinson,1996.0,https://journals.sagepub.com/doi/abs/10.1177/107839039600200604,,7
Sportivno-boevye edinoborstva,G SG,1997.0,,,7
The ryu ha system: Continuity and change in Japanese martial culture,N Monday,1994.0,,,7
Korea's mu yei do bo tong ji,J Della Pia,1994.0,,,7
A STUDY OF THE COMBUSTION CHARACTERISTICS OF THE DUAL-FUEL DIESEL ENGINE (METHANE),GH ACKER JR,1986.0,https://search.proquest.com/openview/551f73c853285a5f2ebd4564de4ea81f/1?pq-origsite=gscholar&cbl=18750&diss=y,,7
On the politically correct treatment of myth in the Chinese martial arts,S Henning,1995.0,,,6
In search of a unified dao: Zheng Manqing's life and contributions to taijiquan,B Davis,1996.0,,,6
Ideal teaching: Japanese culture and the training of the warrior,W Van Horne,1996.0,,,6
Exploring our roots: Historical and cultural foundations of the ideology of karate-do,C Wingate,1993.0,,,6
"A"" Way"" for Actors: Asian Martial Arts",R Nichols,1991.0,https://muse.jhu.edu/article/369048/summary,,6
"Mind, Body, and Spirit: The Benefits of Martial Arts Training.",KP Walters,1997.0,https://eric.ed.gov/?id=EJ566144,,6
Taijiquan: Learning how to learn,L Lehrhaupt,1992.0,,,6
Teaching martial arts,T Gummerson,1992.0,,,6
The complete martial arts catalogue,"J Corcoran, E Farkas",1977.0,,,6
History of Chinese martial arts,B Lin,1996.0,,,6
East Asian martial arts: The lexicon,W Lind,1996.0,,,6
The Martial Arts Sourcebook,J Corcoran,1994.0,,,6
"The martial arts: Rites of passage, dramas of persuasion",S Harrison-Pepper,1993.0,,,6
"Silek, The Martial Arts of the Minangkabau in West Sumatra",K Pauka,1997.0,,,6
Martial Meditation: Philosophy and the Essence of the Martial Arts,"T Kim, A Bäck",1989.0,,,6
Medical healing and spiritual components of Asian martial arts,M Maliszewski,1992.0,,,6
Martial arts marketing,"MJ Cotter, JA Henley Jr",1994.0,,,6
The Dance of Becoming: Living Life as a Martial Art,S Heller,1993.0,https://books.google.com/books?hl=en&lr=lang_en&id=t6bEJ6XPECwC&oi=fnd&pg=PA118&dq=martial+arts&ots=jJ2_uLsUkU&sig=gXND0KvZbn4DlRxgfcYfm2goQig,,6
"The martial arts and the caucasian knee: "" A tiger by the tail""",KK Klein,1975.0,https://journals.sagepub.com/doi/pdf/10.1177/036354657500300108,,6
Asian Martial Arts as a “Way” for Actors,R Nichols,1993.0,,,6
The Martial Arts and Ways of Japan (3 Volúmenes),DF DRAEGER,1996.0,,,5
Zhongguo Wushu: Lishi yu Wenhua (Chinese Martial Arts: History and Culture),C Dali,1995.0,,,5
MARTIAL ARTS: A contemporary application to sports strength and conditioning,G Hemba,1991.0,https://journals.lww.com/nsca-scj/Citation/1991/04000/MARTIAL_ARTS__A_contemporary_application_to_sports.6.aspx,,5
Aikido and Chinese Martial Arts,"T Sugawara, L Xing",1996.0,,,5
Martial Arts,RL Holt,1996.0,,,5
"Knocking and kicking, Ladya, and Capoeira: Resistance and religion in the African martial arts of the Black Atlantic",TJO Desch,1994.0,,,5
"Arts of Strength, Arts of Serenity: Martial Arts Training for Mental, Physical, and Spritual Health",N Suino,1997.0,,,5
"Relationship of length of training, traditionalism, and instructor's characteristics to aggressiveness in martial arts students",DD French,1992.0,https://search.proquest.com/openview/883524c44bb4a94a0bf9100b71c6c768/1?pq-origsite=gscholar&cbl=18750&diss=y,,5
The Warrior's Prayer: Tokugawa Yoshimune Revives the Yabusame Ceremony,RH Hesselink,1995.0,,,5
Fitness profile of the elite martial arts athlete,"RB Birrer, R Stein, F Kalman, E McGlonin",1984.0,,,5
A soft answer,T Dobson,1989.0,,,4
Zheng Manqing and taijiquan–a clarification of role,R Smith,1995.0,,,4
Learning from children,D Goodman,1995.0,,,4
Martial Arts: A CO's (Corrections Officer's) Best Defense,PW Brown,1996.0,https://www.ojp.gov/ncjrs/virtual-library/abstracts/martial-arts-cos-corrections-officers-best-defense,,4
Muscle/tendon changing and marrow/brain washing chi kung: The secret of youth,JM Yang,1989.0,,,4
Historical Narrative in the Martial Arts: A Case Study,TA Green,1997.0,https://www.jstor.org/stable/pdf/j.ctt46nrkh.13.pdf,https://www.academia.edu/download/40996751/1997_Historical_Narrative_in_the_Martial_Arts.pdf,4
The martial arts and western sport in socio-culture,JH Lee,1993.0,https://search.proquest.com/openview/d7d0d54ee06ab0d5c12a5b2b5f3d1ad6/1?pq-origsite=gscholar&cbl=18750&diss=y,https://etd.ohiolink.edu/apexprod/rws_etd/send_file/send?accession=osu1487848078450951&disposition=inline,4
Thoughts on the classics of Taijiquan,CM Derrickson,1993.0,,,4
The Romance of the Martial Races of India,G MacMunn,1932.0,https://www.jstor.org/stable/41358941,,4
The variety of submission holds developed and applied by leading sambo practitioners,"L Polyakov, I Yankauskas, D DeRose",1996.0,,,4
The martial arts: A kinesthetic training methodology for developing strategic thinking,RK Spear,1989.0,,,4
Combating office stress with the martial arts,G Kohler,1992.0,,,4
"Spiritual Dimensions of the Martial Arts, Charles E",M Maliszewski,1996.0,,,4
Chinese Myth and Martial Arts Films: Some Initial Approaches,D Liu,1946.0,,,4
The history of Chinese Martial Arts,Z Yaoting,1997.0,,,4
The Original Martial Arts Encyclopedia: Tradition,"J Corcoran, E Farkas, S Sobel",1993.0,,,4
Health and fitness in the martial arts,JC Canney,1988.0,,,4
Asian Martial Arts,"D Draeger, R Smith",1969.0,,,4
Filipino Martial Arts,M Wiley,1994.0,,,4
"The Martial Arts ans Ways of Japan: Volume II, Classical Budo",D DRAEGER,1973.0,,,4
The Way of the Warrior: The Paradox of the Martial Arts,C Michael,1991.0,,,4
"Martial arts, Confucius, and managing mountain bikes: The role of etiquette in conflict management","EJ Ruddell, WW Hendricks",1997.0,,,4
The root of Chinese chi kung,Y Jwing-Ming,1989.0,,,4
Martial Arts,D Armentrout,1997.0,,,4
The complete book of Martial Arts,D Mitchell,1989.0,,,4
The necessity for softness in taijiquan,M DEMARCO,1994.0,,,3
Grace from the martial arts,D Blumenthal,1986.0,,,3
From Chivalric Fiction to Martial Arts Film,L Damu,1981.0,,,3
Zhongguo wushu shi [History of Chinese martial arts],B LIN,1994.0,,,3
Fighting arts and meditative ways: Historical and contemporary status,M Maliszewski,1992.0,,,3
Tai Chi: Spiritual Martial Art,WL Prensky,1979.0,http://www.naturalsteptaichi.com/documents/Tai%20Chi%20Spiritual%20Martial%20Art.pdf,http://www.naturalsteptaichi.com/documents/Tai%20Chi%20Spiritual%20Martial%20Art.pdf,3
Implementation of martial arts into secondary physical education program,EC Kwak,1997.0,,,3
"Martial arts, the self, and Eastern cultural values",RJ Schmidt,1990.0,,,3
Authoritarianism in martial arts teaching,R Schine,1995.0,,,3
Martial arts of the Orient,P Lewis,1993.0,,,3
The World Within Karate & Kinjo Hiroshi,P McCarthy,1994.0,,,3
Cheng Family Ba Gua Palms,"LJ Ru, MY Jing",1995.0,,,3
Martial arts for the handicapped,R BK,1975.0,,,3
General Qi Jiguang's Approach To Martial Arts Training By,"S Henning, M General, Q Jiguang",1995.0,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.621.7415,,3
"Professional wrestling—stereotypes, not only archetypes: A reply to Polizzi",B Newman,1993.0,https://www.tandfonline.com/doi/pdf/10.1080/08873267.1993.9976912,,3
The Complete Book of Martial Arts,SH Chapjan,1989.0,,,3
"Energy flow from the trunk to the upper limb in tsuki motion of top-class players of the martial arts, shorinji kempo","Y Yoshihuku, Y Ikegami…",1987.0,,,3
Indigenous games and martial arts of India. 1 (1987),M De Mellow,1987.0,,,3
Manuals on Mayhem: an annotated bibliography of books on combat martial arts and self-defense,BJ Steiner,1979.0,,,3
Young rebels in the martial arts genre: A study of The Golden Hairpin and Green-Eyed Demoness,T Shin,1996.0,,,3
"Lone Samurai and the Martial Arts, Arm and Armour",S Turnbull,1991.0,,,3
Principles and practices of Taijiquan,PL Tek,1995.0,,,3
"On the edge of a breath, looking: disciplining the actor's bodymind through the martial arts in the Asian/Experimental Theatre Program'",PB Zarilli,1995.0,,,3
Theoretical and methodological foundations of specialized training in martial arts at the stage of initial sports specialization: author. dis.... Dr. ped. sciences,SD Boychenko,1993.0,,,3
The Mind and Body: Theory in Japanese old Martial Arts,S Nakabayashi,1983.0,,,3
Handbook of the Martial Arts and Self-defense,"W Logan, H Petras",1975.0,https://www.ojp.gov/ncjrs/virtual-library/abstracts/handbook-martial-arts-and-self-defense,,2
Kakutogi no Rekishi (History of Martial Arts),R Fujiwara,1990.0,,,2
Method and Apparatus for training in the martial arts,G Rastelli,1988.0,,,2
"Traditional karatedo, Okinawa Goju-Ryu, Vol. 4. Applications of the Kata Part 2. Tokyo: Sugawara Martial Arts Institute",M Higaonna,1995.0,,,2
"Classical Bujutsu: The Martial Arts and Ways of Japan, Volume I, Weatherhill",DF Draeger,1973.0,,,2
Effects of Martial Arts Training on Expression and Control of Violence,RN Carrera,1987.0,https://apps.dtic.mil/sti/citations/ADA186919,https://apps.dtic.mil/sti/pdfs/ADA186919.pdf,2
"… -psikhologicheskikh osnovakh «vnutrennikh» shkol ushu [Sun Lutan about the philosophical and psychological foundations of the"" internal"" martial arts …","NV Abaev, G IV",1992.0,,,2
on the unity of the methodological basis of Chan martial arts and painting,"AI Boikov, IV Boikova",1990.0,,,2
Injuries in the Asian Martial Arts.,H Kurland,1976.0,,,2
Ancient Okinawan Martial Arts,HE Sorfanatti,1980.0,,,2
THE RISE OF MARTIAL ARTS IN CHINA AND AMERICA.,Y Chang,1978.0,https://search.proquest.com/openview/2a036293e2ac024696a93887cf16f9cb/1.pdf?pq-origsite=gscholar&cbl=18750&diss=y,,2
American Conceptualization of Asian Martial Arts: An Interpretive Analysis of the Narrative of Taekwondo Participants [dissertation],JB Yang,1996.0,,,2
Zanshin: Meditation and the mind in modern martial arts,V Morris,1991.0,https://philpapers.org/rec/MORZMA,,2
Chivalry and Righteousness: Martial Arts Fiction and Chinese Culture [Xia yu yi: Wuxia xiaoshuo yu zhongguo wenhua],C Xiang,1993.0,,,2
The First Chinese Martial Arts Film,Z Ye,1997.0,,,2
A Woman's Place: Is It Really in the Martial Arts?,J Meyers,1986.0,,,2
"A source book in the Chinese martial arts: Medicine, meditation, and military history (Vol. 2)",JI Wong,1978.0,,,2
Kung Fu; The World of Martial Arts,J Ollhoff,1959.0,,,2
Martial Arts of the Annang,S Jill,1984.0,,,2
Reasons Why Kids Should Practice Martial Arts,P LAI,,,,2
This 'Tea'Is Hard to Drink: Small Talk on Martial Arts Fiction,G Long,1968.0,,,2
traditsii voinskikh iskusstv [Kempo—the tradition of martial arts],AA Dolin,1991.0,,,2
"Farewell, Martial Arts",S Jinren,1974.0,,,2
Burnout: How long will you last in the Martial Arts,TJ Nardi,1983.0,,,2
Tamra Phahu Yut: Muaithai Yot Sinlapa Kan Tosu [Phahu Yut Manual: Mauy Thai the Greatest of all Martial Arts],"P Kritat, P Karitat",1986.0,,,2
Klassicheskaya borba formirovanie osnov vedeniya edinoborstva [Classic wrestling: laying the foundations for martial arts],GM Gruznykh,1987.0,,,2
"Martial Arts: Definitions and Approaches, an Introduction to the Concept of Combative Culture",DF Draeger,1977.0,,,2
Small Talk on Martial Arts Fiction,G Long,1974.0,,,2
The Martial Arts Diary of Isamu Takeshita and aikido founder Morihei Ueshiba circa 1926,F Shishida,1992.0,,,2
"Modern Bujutsu and Budo: The Martial Arts and Ways of Japan, Volume III, Weatherhill",DF Draeger,1974.0,,,2
